path,condition,seed,step,phase,cue,chosen,correct,reward,agreement,branches,old,currents,change_score,stale_score,probe_pairs,probe_text,insufficient_history
traces/stage5_scale/3b/ov0_none_seed22.csv,shift,22,17,post,blue,C,C,1,0.6,C|A|C|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed22.csv,shift,22,18,post,green,A,B,0,0.4,A|A|C|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed22.csv,shift,22,19,post,green,A,B,0,0.4,A|B|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,0,pre,red,C,C,1,0.8,C|C|C|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,1,pre,blue,A,B,0,0.6,A|A|A|C|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,2,pre,blue,B,B,1,0.8,B|B|B|B|?,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,3,pre,green,A,A,1,0.4,A|A|B|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,4,pre,red,C,C,1,0.6,C|C|C|B|?,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,5,pre,red,A,C,0,0.6,A|C|A|B|A,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,6,pre,red,A,C,0,0.4,C|A|A|B|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,7,pre,green,A,A,1,0.6,A|A|A|C|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,8,pre,red,B,C,0,0.4,A|B|B|?|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,9,pre,blue,A,B,0,0.6,A|A|A|C|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,10,post,green,A,B,0,0.6,A|A|A|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,11,post,blue,B,C,0,0.4,B|A|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,12,post,red,B,A,0,0.4,B|A|C|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,13,post,red,A,A,1,0.4,A|C|A|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,14,post,blue,B,C,0,0.6,A|C|B|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,15,post,blue,C,C,1,0.6,C|C|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,16,post,green,A,B,0,0.4,A|B|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,17,post,red,C,A,0,0.6,A|C|B|C|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,18,post,blue,C,C,1,0.4,C|B|A|A|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed23.csv,shift,23,19,post,blue,C,C,1,0.6,C|B|C|C|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,0,pre,green,A,A,1,0.8,A|A|A|A|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,1,pre,red,C,C,1,0.6,C|A|C|?|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,2,pre,green,A,A,1,0.6,A|A|A|C|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,3,pre,blue,A,B,0,0.6,A|A|A|B|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,4,pre,blue,A,B,0,0.4,A|B|B|A|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,5,pre,blue,B,B,1,0.4,B|A|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,6,pre,blue,B,B,1,0.8,B|A|B|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,7,pre,blue,B,B,1,0.8,B|A|B|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,8,pre,green,A,A,1,0.4,A|B|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,9,pre,green,A,A,1,0.6,A|A|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,10,post,blue,B,C,0,0.8,B|A|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,11,post,green,A,B,0,0.4,A|B|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,12,post,blue,B,C,0,0.8,B|B|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,13,post,green,A,B,0,0.4,A|A|B|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,14,post,red,B,A,0,0.8,B|B|C|B|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,15,post,green,A,B,0,0.4,A|A|C|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,16,post,blue,B,C,0,0.8,C|B|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,17,post,red,B,A,0,0.6,B|A|B|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,18,post,red,B,A,0,0.8,B|B|B|C|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed24.csv,shift,24,19,post,green,B,B,1,0.6,A|B|A|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,0,pre,red,C,C,1,0.6,C|C|C|?|A,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,1,pre,blue,B,B,1,0.6,B|B|A|C|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,2,pre,blue,B,B,1,0.6,B|A|B|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,3,pre,red,B,C,0,0.6,B|C|B|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,4,pre,green,A,A,1,0.8,A|A|A|A|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,5,pre,red,C,C,1,0.6,C|C|A|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,6,pre,blue,B,B,1,0.6,B|A|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,7,pre,red,B,C,0,0.8,B|B|B|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,8,pre,blue,A,B,0,0.6,B|A|A|A|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,9,pre,red,B,C,0,0.8,B|B|B|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,10,post,green,A,B,0,0.4,A|A|C|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,11,post,red,C,A,0,0.6,C|C|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,12,post,blue,B,C,0,0.6,B|A|A|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,13,post,green,A,B,0,0.4,A|B|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,14,post,blue,B,C,0,0.6,B|A|C|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,15,post,green,B,B,1,0.4,A|B|B|C|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,16,post,green,A,B,0,0.6,A|B|A|B|A,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,17,post,green,B,B,1,0.8,B|B|C|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,18,post,blue,B,C,0,0.6,A|B|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed25.csv,shift,25,19,post,green,B,B,1,0.8,B|B|B|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,0,pre,green,A,A,1,0.8,A|A|A|C|A,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,1,pre,blue,A,B,0,0.6,A|B|A|A|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,2,pre,green,A,A,1,0.6,A|A|A|B|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,3,pre,blue,B,B,1,0.6,B|A|B|C|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,4,pre,red,A,C,0,0.6,A|A|A|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,5,pre,green,A,A,1,0.8,A|A|A|A|?,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,6,pre,green,B,A,0,0.4,B|A|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,7,pre,blue,B,B,1,0.6,B|A|A|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,8,pre,blue,A,B,0,0.4,A|A|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,9,pre,red,B,C,0,0.4,B|A|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,10,post,blue,B,C,0,0.4,B|A|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,11,post,green,A,B,0,0.6,A|A|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,12,post,green,B,B,1,0.6,A|A|B|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,13,post,green,A,B,0,0.6,A|A|B|A|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,14,post,green,B,B,1,0.6,A|B|C|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,15,post,blue,A,C,0,0.4,A|A|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,16,post,green,B,B,1,0.8,B|B|A|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,17,post,red,B,A,0,0.6,B|B|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,18,post,blue,C,C,1,0.6,C|C|C|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed26.csv,shift,26,19,post,green,B,B,1,0.8,A|B|B|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,0,pre,green,A,A,1,0.8,A|A|A|A|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,1,pre,red,A,C,0,0.6,C|A|A|A|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,2,pre,green,A,A,1,0.4,A|A|C|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,3,pre,red,C,C,1,0.8,C|C|C|C|A,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,4,pre,red,C,C,1,0.8,C|C|C|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,5,pre,blue,B,B,1,0.6,B|A|B|?|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,6,pre,blue,B,B,1,0.8,B|B|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,7,pre,blue,B,B,1,0.6,B|B|B|A|A,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,8,pre,red,C,C,1,0.6,C|C|B|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,9,pre,green,B,A,0,0.6,A|A|B|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,10,post,red,C,A,0,0.4,C|A|C|B|A,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,11,post,red,A,A,1,0.6,A|A|A|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,12,post,red,A,A,1,0.4,A|A|C|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,13,post,red,A,A,1,0.4,A|A|C|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,14,post,blue,B,C,0,0.8,B|A|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,15,post,blue,C,C,1,0.6,C|A|C|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,16,post,blue,B,C,0,0.6,C|A|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,17,post,red,A,A,1,0.4,A|A|C|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,18,post,blue,A,C,0,0.6,A|C|A|A|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed27.csv,shift,27,19,post,green,B,B,1,0.6,B|A|B|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,0,pre,blue,A,B,0,0.4,B|A|A|C|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,1,pre,green,A,A,1,0.8,A|A|A|B|A,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,2,pre,blue,B,B,1,0.8,B|B|B|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,3,pre,green,A,A,1,0.6,A|A|A|C|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,4,pre,green,A,A,1,0.6,A|A|A|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,5,pre,green,A,A,1,0.4,A|B|A|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,6,pre,blue,A,B,0,0.6,A|A|A|B|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,7,pre,blue,A,B,0,0.4,B|A|A|C|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,8,pre,blue,B,B,1,0.6,B|B|A|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,9,pre,green,A,A,1,0.6,A|A|A|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,10,post,red,C,A,0,0.6,C|A|C|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,11,post,red,A,A,1,0.6,A|A|A|C|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,12,post,blue,A,C,0,0.6,A|A|A|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,13,post,blue,A,C,0,0.4,A|C|B|A|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,14,post,blue,C,C,1,0.8,C|C|C|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,15,post,red,C,A,0,0.4,C|C|A|B|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,16,post,blue,B,C,0,0.6,C|C|B|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,17,post,blue,C,C,1,0.8,C|C|C|C|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,18,post,green,A,B,0,0.4,A|A|C|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed28.csv,shift,28,19,post,blue,C,C,1,0.8,C|C|C|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,0,pre,green,A,A,1,0.8,A|A|A|A|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,1,pre,blue,C,B,0,0.4,C|A|A|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,2,pre,red,C,C,1,0.4,A|C|C|B|B,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,3,pre,green,B,A,0,0.6,B|A|A|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,4,pre,green,B,A,0,0.6,A|A|B|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,5,pre,red,A,C,0,0.6,B|A|A|A|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,6,pre,blue,B,B,1,0.8,B|B|B|B|A,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,7,pre,green,A,A,1,0.6,A|A|A|C|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,8,pre,red,A,C,0,0.4,A|C|A|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,9,pre,red,C,C,1,0.6,C|C|C|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,10,post,red,A,A,1,0.4,A|A|B|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,11,post,blue,B,C,0,0.4,B|A|B|C|A,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,12,post,blue,B,C,0,0.6,B|A|B|C|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,13,post,blue,C,C,1,0.4,C|A|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,14,post,red,C,A,0,0.6,A|C|C|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,15,post,green,A,B,0,0.4,A|A|C|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,16,post,blue,B,C,0,0.6,B|A|C|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,17,post,red,A,A,1,0.4,A|B|A|B|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,18,post,blue,C,C,1,1.0,C|C|C|C|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed29.csv,shift,29,19,post,red,B,A,0,0.4,B|A|C|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,0,pre,blue,B,B,1,0.8,B|B|B|B|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,1,pre,green,A,A,1,0.8,A|A|A|C|A,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,2,pre,green,A,A,1,0.6,A|A|A|C|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,3,pre,blue,A,B,0,0.6,A|B|A|C|A,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,4,pre,red,C,C,1,0.6,A|B|C|C|C,,,,,,,1
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,5,pre,green,A,A,1,0.6,A|A|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,6,pre,red,B,C,0,0.6,A|B|C|B|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,7,pre,green,A,A,1,0.6,A|A|C|A|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,8,pre,green,A,A,1,0.8,A|A|A|B|A,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,9,pre,blue,B,B,1,0.6,C|B|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,10,post,green,B,B,1,0.6,A|A|B|B|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,11,post,blue,B,C,0,0.8,B|A|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,12,post,red,B,A,0,0.4,C|A|B|?|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/3b/ov0_none_seed3.csv,shift,3,13,post,red,C,A,0,0.6,C|A|C|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
